"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 07월 05일","45,650","45,950","45,950","45,250","7.22M","-0.76%"
"2019년 07월 04일","46,000","45,250","46,200","45,250","6.36M","1.32%"
"2019년 07월 03일","45,400","45,750","46,350","45,200","9.66M","-1.84%"
"2019년 07월 02일","46,250","46,200","46,900","45,850","8.43M","-0.75%"
"2019년 07월 01일","46,600","47,350","47,400","46,250","11.03M","-0.85%"
"2019년 06월 30일","47,000","47,000","47,000","47,000","-","0.00%"
"2019년 06월 28일","47,000","47,000","47,000","46,700","12.25M","1.08%"
"2019년 06월 27일","46,500","46,000","46,600","45,750","12.58M","1.75%"
"2019년 06월 26일","45,700","45,800","46,000","45,600","9.02M","0.22%"
"2019년 06월 25일","45,600","45,200","45,800","45,200","6.87M","0.22%"
"2019년 06월 24일","45,500","45,200","45,800","45,200","6.07M","-0.44%"
"2019년 06월 23일","45,700","45,700","45,700","45,700","-","0.00%"
"2019년 06월 21일","45,700","45,750","45,800","45,200","9.32M","0.44%"
"2019년 06월 20일","45,500","44,850","45,500","44,850","6.76M","0.33%"
"2019년 06월 19일","45,350","45,450","45,450","45,000","9.36M","2.25%"
"2019년 06월 18일","44,350","43,750","44,500","43,650","7.98M","1.03%"
"2019년 06월 17일","43,900","43,750","44,050","43,400","7.36M","-0.23%"
"2019년 06월 16일","44,000","44,000","44,000","44,000","-","0.00%"
"2019년 06월 14일","44,000","43,750","44,150","43,300","8.31M","0.57%"
"2019년 06월 13일","43,750","44,200","44,400","43,400","16.89M","-1.91%"
"2019년 06월 12일","44,600","44,800","45,050","44,300","8.55M","-0.56%"
"2019년 06월 11일","44,850","44,800","45,000","44,550","6.63M","0.11%"
"2019년 06월 10일","44,800","44,300","44,850","44,050","8.62M","1.36%"
"2019년 06월 07일","44,200","43,600","44,350","43,450","11.62M","0.68%"
"2019년 06월 05일","43,900","44,050","44,200","43,700","10.82M","1.04%"
"2019년 06월 04일","43,450","43,400","43,700","43,000","9.87M","-0.80%"
"2019년 06월 03일","43,800","42,950","43,900","42,500","15.08M","3.06%"
"2019년 05월 31일","42,500","42,600","42,800","42,150","10.21M","-0.12%"
"2019년 05월 30일","42,550","42,200","42,700","42,150","9.98M","1.79%"
"2019년 05월 29일","41,800","41,850","42,100","41,300","14.52M","-1.76%"
"2019년 05월 28일","42,550","42,550","42,950","42,150","22.59M","-0.23%"
"2019년 05월 27일","42,650","42,500","43,000","42,350","7.44M","-0.12%"
"2019년 05월 24일","42,700","43,800","43,800","42,400","13.34M","-2.62%"
"2019년 05월 23일","43,850","43,900","44,000","43,250","12.19M","0.80%"
"2019년 05월 22일","43,500","43,700","43,800","42,400","10.70M","0.81%"
"2019년 05월 21일","43,150","42,600","43,950","42,350","18.69M","2.74%"
"2019년 05월 20일","42,000","41,650","42,100","41,550","13.11M","1.94%"
"2019년 05월 17일","41,200","41,950","42,050","40,850","12.29M","-0.84%"
"2019년 05월 16일","41,550","42,350","42,400","41,350","13.62M","-2.35%"
"2019년 05월 15일","42,550","42,700","43,050","42,550","7.66M","-0.23%"
"2019년 05월 14일","42,650","41,300","43,100","41,300","11.54M","0.00%"
"2019년 05월 13일","42,650","42,500","43,200","42,350","7.62M","-0.58%"
"2019년 05월 10일","42,900","42,600","43,450","42,450","13.51M","1.06%"
"2019년 05월 09일","42,450","43,900","44,250","42,450","22.04M","-4.07%"
"2019년 05월 08일","44,250","44,300","44,850","44,200","10.04M","-1.34%"
"2019년 05월 07일","44,850","45,250","45,300","44,400","11.96M","-0.99%"
"2019년 05월 03일","45,300","45,900","46,050","45,300","6.54M","-1.31%"
"2019년 05월 02일","45,900","45,500","46,150","45,400","8.62M","0.11%"
"2019년 04월 30일","45,850","46,000","46,300","45,350","10.16M","-0.65%"
"2019년 04월 29일","46,150","45,150","46,150","45,100","8.48M","2.90%"
"2019년 04월 26일","44,850","44,200","45,000","43,800","9.37M","0.45%"
"2019년 04월 25일","44,650","44,250","45,000","44,100","9.52M","-0.22%"
"2019년 04월 24일","44,750","45,400","45,650","44,150","12.18M","-1.00%"
"2019년 04월 23일","45,200","45,050","45,500","45,000","6.88M","-0.33%"
"2019년 04월 22일","45,350","45,400","45,900","45,100","5.90M","0.11%"
"2019년 04월 19일","45,300","45,750","46,000","45,250","8.35M","-0.66%"
"2019년 04월 18일","45,600","47,200","47,250","45,500","10.83M","-3.08%"
"2019년 04월 17일","47,050","47,300","47,600","47,000","5.47M","-0.42%"
"2019년 04월 16일","47,250","47,400","47,400","46,800","7.62M","0.43%"
"2019년 04월 15일","47,050","47,150","47,500","47,000","8.72M","0.43%"
"2019년 04월 12일","46,850","46,050","46,900","46,000","7.65M","1.30%"
"2019년 04월 11일","46,250","46,700","46,800","46,150","13.62M","-0.96%"
"2019년 04월 10일","46,700","46,400","46,700","46,050","10.35M","0.11%"
"2019년 04월 09일","46,650","46,700","46,950","46,200","6.88M","0.00%"
"2019년 04월 08일","46,650","47,250","47,250","46,150","8.49M","-0.43%"
"2019년 04월 05일","46,850","46,950","47,550","46,600","8.53M","-0.21%"
"2019년 04월 04일","46,950","46,150","47,100","46,150","11.44M","0.75%"
"2019년 04월 03일","46,600","46,750","46,750","45,800","12.00M","1.86%"
"2019년 04월 02일","45,750","45,550","46,100","45,350","8.90M","1.55%"
"2019년 04월 01일","45,050","45,200","45,450","44,850","6.79M","0.90%"
"2019년 03월 29일","44,650","44,500","44,900","44,200","11.00M","-0.45%"
"2019년 03월 28일","44,850","44,950","45,200","44,300","6.81M","-1.10%"
"2019년 03월 27일","45,350","44,750","45,600","44,250","9.32M","0.22%"
"2019년 03월 26일","45,250","45,500","45,700","44,900","9.65M","-0.55%"
"2019년 03월 25일","45,500","45,300","45,650","44,800","8.68M","-2.26%"
"2019년 03월 22일","46,550","46,850","47,000","46,250","12.49M","1.53%"
"2019년 03월 21일","45,850","44,600","46,250","44,050","21.03M","4.09%"
"2019년 03월 20일","44,050","43,800","44,200","43,100","9.83M","0.34%"
"2019년 03월 19일","43,900","43,750","43,900","43,550","7.60M","0.46%"
"2019년 03월 18일","43,700","43,950","44,150","43,450","8.16M","-1.13%"
"2019년 03월 15일","44,200","43,800","44,250","43,700","14.61M","0.80%"
"2019년 03월 14일","43,850","43,700","44,300","43,550","18.02M","0.00%"
"2019년 03월 13일","43,850","44,250","44,450","43,700","8.10M","-1.79%"
"2019년 03월 12일","44,650","44,300","44,950","44,150","10.83M","2.29%"
"2019년 03월 11일","43,650","44,400","44,450","43,650","8.51M","-0.34%"
"2019년 03월 08일","43,800","44,450","44,800","43,800","7.70M","-1.46%"
"2019년 03월 07일","44,450","43,400","44,950","43,400","10.99M","1.02%"
"2019년 03월 06일","44,000","44,000","44,300","43,700","9.95M","-0.56%"
"2019년 03월 05일","44,250","44,600","45,100","44,150","10.50M","-1.34%"
"2019년 03월 04일","44,850","46,000","46,100","44,800","12.67M","-0.55%"
"2019년 02월 28일","45,100","46,400","46,500","45,100","23.50M","-3.53%"
"2019년 02월 27일","46,750","47,000","47,250","46,750","7.69M","0.00%"
"2019년 02월 26일","46,750","47,350","47,450","46,500","7.98M","-1.27%"
"2019년 02월 25일","47,350","47,400","47,550","47,050","7.46M","0.42%"
"2019년 02월 22일","47,150","46,500","47,150","46,450","6.67M","0.43%"
"2019년 02월 21일","46,950","46,500","47,200","46,200","8.45M","0.11%"
"2019년 02월 20일","46,900","46,750","47,100","46,500","11.22M","2.07%"
"2019년 02월 19일","45,950","45,850","46,150","45,450","6.73M","-0.54%"
"2019년 02월 18일","46,200","46,500","46,850","45,850","8.17M","0.33%"
"2019년 02월 15일","46,050","46,750","46,850","45,650","10.54M","-3.05%"
"2019년 02월 14일","47,500","46,600","47,500","46,150","17.12M","2.81%"
"2019년 02월 13일","46,200","46,400","46,700","46,000","11.29M","0.33%"
"2019년 02월 12일","46,050","44,650","46,250","44,650","12.99M","2.33%"
"2019년 02월 11일","45,000","44,500","45,000","44,250","10.23M","0.45%"
"2019년 02월 08일","44,800","45,700","45,700","44,650","12.49M","-3.03%"
"2019년 02월 07일","46,200","46,800","47,100","46,200","15.64M","-0.32%"
"2019년 02월 01일","46,350","46,650","46,950","46,250","13.63M","0.43%"
"2019년 01월 31일","46,150","46,650","47,050","46,150","21.47M","-0.54%"
"2019년 01월 30일","46,400","44,800","46,400","44,800","17.06M","1.98%"
"2019년 01월 29일","45,500","45,050","45,500","44,350","15.05M","1.00%"
"2019년 01월 28일","45,050","45,000","45,500","44,600","17.60M","0.67%"
"2019년 01월 25일","44,750","44,300","44,750","43,750","21.94M","3.95%"
"2019년 01월 24일","43,050","43,050","43,100","42,350","14.17M","2.50%"
"2019년 01월 23일","42,000","41,350","42,250","41,350","10.38M","-0.36%"
"2019년 01월 22일","42,150","42,750","42,850","41,850","9.91M","-1.40%"
"2019년 01월 21일","42,750","42,700","42,750","41,900","11.34M","1.06%"
"2019년 01월 18일","42,300","42,000","42,400","41,950","9.73M","0.83%"
"2019년 01월 17일","41,950","41,700","42,100","41,450","11.57M","1.21%"
"2019년 01월 16일","41,450","41,150","41,450","40,700","8.48M","0.85%"
"2019년 01월 15일","41,100","40,050","41,100","39,850","11.22M","2.62%"
"2019년 01월 14일","40,050","40,450","40,700","39,850","11.98M","-1.11%"
"2019년 01월 11일","40,500","40,350","40,550","39,950","11.23M","1.76%"
"2019년 01월 10일","39,800","40,000","40,150","39,600","14.33M","0.51%"
"2019년 01월 09일","39,600","38,650","39,600","38,300","16.96M","3.94%"
"2019년 01월 08일","38,100","38,000","39,200","37,950","12.64M","-1.68%"
"2019년 01월 07일","38,750","38,000","38,900","37,800","11.94M","3.47%"
"2019년 01월 04일","37,450","37,450","37,600","36,850","13.30M","-0.40%"
"2019년 01월 03일","37,600","38,300","38,550","37,450","12.44M","-2.97%"
"2019년 01월 02일","38,750","39,400","39,400","38,550","7.79M","0.13%"
"2018년 12월 28일","38,700","38,250","38,900","38,200","9.72M","1.18%"
"2018년 12월 27일","38,250","38,700","38,800","38,100","10.46M","-0.26%"
"2018년 12월 26일","38,350","38,400","38,750","38,300","12.61M","-1.16%"
"2018년 12월 24일","38,800","38,500","39,050","38,300","9.72M","0.39%"
"2018년 12월 21일","38,650","38,200","38,650","38,100","14.04M","0.00%"
"2018년 12월 20일","38,650","38,600","39,100","38,500","10.56M","-1.15%"
"2018년 12월 19일","39,100","38,900","39,350","38,850","9.51M","0.51%"
"2018년 12월 18일","38,900","38,300","39,200","38,300","10.79M","-0.64%"
"2018년 12월 17일","39,150","38,650","39,600","38,650","11.44M","0.51%"
"2018년 12월 14일","38,950","40,200","40,200","38,700","18.81M","-2.63%"
"2018년 12월 13일","40,000","40,650","40,750","40,000","22.70M","-1.11%"
"2018년 12월 12일","40,450","40,250","40,700","40,150","10.61M","0.50%"
"2018년 12월 11일","40,250","40,600","40,700","40,200","10.60M","0.12%"
"2018년 12월 10일","40,200","40,450","40,650","40,000","13.29M","-1.83%"
"2018년 12월 07일","40,950","40,900","41,400","40,850","11.41M","1.11%"
"2018년 12월 06일","40,500","40,600","41,100","40,450","14.06M","-2.29%"
"2018년 12월 05일","41,450","40,900","41,750","40,850","12.03M","-1.66%"
"2018년 12월 04일","42,150","42,650","42,900","41,900","13.97M","-2.54%"
"2018년 12월 03일","43,250","42,750","43,400","42,400","11.62M","3.35%"
"2018년 11월 30일","41,850","43,450","44,000","41,750","19.08M","-3.01%"
"2018년 11월 29일","43,150","43,850","43,850","42,900","8.44M","0.00%"
"2018년 11월 28일","43,150","42,800","43,200","42,750","6.86M","0.23%"
"2018년 11월 27일","43,050","42,900","43,100","42,500","8.15M","1.06%"
"2018년 11월 26일","42,600","42,150","42,800","42,100","5.96M","0.71%"
"2018년 11월 25일","42,300","42,250","42,350","42,250","-","-0.24%"
"2018년 11월 23일","42,400","42,450","42,600","41,900","5.18M","-0.12%"
"2018년 11월 22일","42,450","42,000","42,650","42,000","5.95M","0.83%"
"2018년 11월 21일","42,100","41,800","42,300","41,800","10.68M","-1.64%"
"2018년 11월 20일","42,800","42,450","43,000","42,100","9.32M","-1.95%"
"2018년 11월 19일","43,650","44,050","44,250","43,450","7.50M","-0.34%"
"2018년 11월 18일","43,800","44,000","44,000","43,800","-","-0.45%"
"2018년 11월 16일","44,000","44,600","44,750","43,700","7.75M","-0.56%"
"2018년 11월 15일","44,250","44,050","44,350","43,500","5.85M","0.34%"
"2018년 11월 14일","44,100","44,500","44,500","43,800","6.56M","-0.90%"
"2018년 11월 13일","44,500","43,900","44,500","43,400","9.02M","-1.55%"
"2018년 11월 12일","45,200","43,850","45,250","43,700","8.49M","3.20%"
"2018년 11월 11일","43,800","43,900","43,900","43,800","-","-1.13%"
"2018년 11월 09일","44,300","44,450","44,850","43,900","7.19M","0.57%"
"2018년 11월 08일","44,050","44,900","45,050","44,050","12.32M","0.11%"
"2018년 11월 07일","44,000","43,600","44,500","43,400","11.54M","0.57%"
"2018년 11월 06일","43,750","43,750","43,800","42,950","7.36M","-0.11%"
"2018년 11월 05일","43,800","43,750","43,800","42,900","9.18M","0.23%"
"2018년 11월 04일","43,700","43,800","43,800","43,700","-","-1.02%"
"2018년 11월 02일","44,150","43,050","44,250","42,800","16.50M","4.74%"
"2018년 11월 01일","42,150","42,450","42,950","42,150","12.92M","-0.59%"
"2018년 10월 31일","42,400","42,900","43,350","41,700","16.99M","0.12%"
"2018년 10월 30일","42,350","41,400","43,000","41,000","14.19M","2.29%"
"2018년 10월 29일","41,400","40,850","41,950","40,550","13.03M","0.98%"
"2018년 10월 26일","41,000","41,100","41,300","40,400","14.00M","0.00%"
"2018년 10월 25일","41,000","40,600","41,550","40,550","18.58M","-3.64%"
"2018년 10월 24일","42,550","43,050","43,100","42,250","13.49M","-1.16%"
"2018년 10월 23일","43,050","43,300","43,450","42,550","9.44M","-1.15%"
"2018년 10월 22일","43,550","43,450","43,950","43,200","7.79M","0.23%"
"2018년 10월 21일","43,450","43,400","43,450","43,400","-","-1.03%"
"2018년 10월 19일","43,900","43,900","44,150","43,450","7.78M","-0.34%"
"2018년 10월 18일","44,050","43,950","44,450","43,700","8.09M","-0.23%"
"2018년 10월 17일","44,150","44,150","44,500","44,000","8.30M","1.26%"
"2018년 10월 16일","43,600","43,700","44,150","43,350","6.80M","-0.46%"
"2018년 10월 15일","43,800","44,050","44,050","43,350","7.19M","-0.45%"
"2018년 10월 14일","44,000","44,000","44,000","44,000","-","0.00%"
"2018년 10월 12일","44,000","43,200","44,650","43,200","12.37M","2.09%"
"2018년 10월 11일","43,100","44,000","44,650","43,100","18.87M","-4.86%"
"2018년 10월 10일","45,300","45,250","45,500","44,500","9.75M","0.78%"
"2018년 10월 09일","44,950","44,950","44,950","44,950","-","0.00%"
"2018년 10월 08일","44,950","44,200","45,200","44,200","6.57M","0.56%"
"2018년 10월 07일","44,700","44,700","44,700","44,700","-","0.00%"
"2018년 10월 05일","44,700","44,800","45,500","44,550","10.51M","0.00%"
"2018년 10월 04일","44,700","45,150","45,600","44,700","11.34M","-2.19%"
"2018년 10월 03일","45,700","45,700","45,700","45,700","-","0.00%"
"2018년 10월 02일","45,700","46,450","46,700","45,700","6.34M","-1.40%"
"2018년 10월 01일","46,350","46,450","46,800","45,800","6.31M","-0.22%"
"2018년 09월 30일","46,450","46,450","46,450","46,450","-","0.00%"
"2018년 09월 28일","46,450","47,250","47,250","46,300","10.81M","-2.21%"
"2018년 09월 27일","47,500","46,950","47,500","46,450","15.26M","0.21%"
"2018년 09월 26일","47,400","47,400","47,400","47,400","-","0.00%"
"2018년 09월 21일","47,400","46,550","47,550","46,550","14.39M","0.32%"
"2018년 09월 20일","47,250","46,850","47,600","46,400","13.40M","2.38%"
"2018년 09월 19일","46,150","46,000","46,200","45,700","9.26M","1.43%"
"2018년 09월 18일","45,500","44,950","45,900","44,700","8.97M","0.78%"
"2018년 09월 17일","45,150","45,550","45,800","44,900","8.10M","-1.53%"
"2018년 09월 16일","45,850","45,850","45,850","45,850","-","0.00%"
"2018년 09월 14일","45,850","45,000","45,850","44,900","12.03M","4.09%"
"2018년 09월 13일","44,050","44,550","44,750","44,000","17.93M","-1.12%"
"2018년 09월 12일","44,550","44,900","45,100","44,500","11.17M","-1.11%"
"2018년 09월 11일","45,050","45,550","45,900","45,050","7.81M","-0.99%"
"2018년 09월 10일","45,500","45,450","45,550","45,000","7.87M","1.34%"
"2018년 09월 09일","44,900","44,900","44,900","44,900","-","0.00%"
"2018년 09월 07일","44,900","44,500","45,200","44,400","17.73M","-2.60%"
"2018년 09월 06일","46,100","46,200","46,400","45,800","8.57M","-1.07%"
"2018년 09월 05일","46,600","47,300","47,450","46,400","9.10M","-2.20%"
"2018년 09월 04일","47,650","47,550","47,800","47,200","6.61M","0.42%"
"2018년 09월 03일","47,450","48,200","48,300","47,300","7.91M","-2.06%"
"2018년 09월 02일","48,450","48,450","48,450","48,450","-","0.00%"
"2018년 08월 31일","48,450","47,100","48,450","47,000","13.51M","1.68%"
"2018년 08월 30일","47,650","46,950","47,950","46,700","12.16M","1.82%"
"2018년 08월 29일","46,800","46,750","46,800","46,400","5.50M","0.54%"
"2018년 08월 28일","46,550","46,800","46,950","46,300","7.23M","0.54%"
"2018년 08월 27일","46,300","46,100","46,550","46,000","5.11M","0.33%"
"2018년 08월 26일","46,150","46,150","46,150","46,150","-","0.00%"
"2018년 08월 24일","46,150","45,900","46,400","45,550","6.44M","-0.11%"
"2018년 08월 23일","46,200","46,150","46,200","45,700","6.60M","0.22%"
"2018년 08월 22일","46,100","45,150","46,200","44,900","11.63M","2.90%"
"2018년 08월 21일","44,800","43,700","44,900","43,700","9.47M","2.17%"
"2018년 08월 20일","43,850","43,500","44,200","43,500","7.20M","-0.57%"
"2018년 08월 19일","44,100","44,100","44,100","44,100","-","0.00%"
"2018년 08월 17일","44,100","44,050","44,400","44,050","6.54M","-0.34%"
"2018년 08월 16일","44,250","43,800","44,650","43,700","10.07M","-1.99%"
"2018년 08월 15일","45,150","45,150","45,150","45,150","-","0.00%"
"2018년 08월 14일","45,150","44,850","45,400","44,850","6.37M","0.22%"
"2018년 08월 13일","45,050","44,950","45,100","44,650","9.78M","-0.77%"
"2018년 08월 12일","45,400","45,400","45,400","45,400","-","0.00%"
"2018년 08월 10일","45,400","46,150","46,400","44,850","16.53M","-3.20%"
"2018년 08월 09일","46,900","47,000","47,050","46,450","11.40M","0.21%"
"2018년 08월 08일","46,800","47,000","47,000","46,550","6.37M","0.21%"
"2018년 08월 07일","46,700","46,300","46,750","45,900","9.02M","1.97%"
"2018년 08월 06일","45,800","46,150","46,150","45,750","6.70M","0.11%"
"2018년 08월 05일","45,750","45,750","45,750","45,750","-","0.00%"
"2018년 08월 03일","45,750","45,850","45,900","45,450","7.44M","0.44%"
"2018년 08월 02일","45,550","46,550","46,800","45,500","7.93M","-2.15%"
"2018년 08월 01일","46,550","46,050","46,850","46,050","7.09M","0.65%"
"2018년 07월 31일","46,250","46,200","46,450","46,000","7.59M","-0.54%"
"2018년 07월 30일","46,500","46,550","46,800","46,350","5.52M","-0.85%"
"2018년 07월 29일","46,900","46,900","46,900","46,900","-","0.00%"
"2018년 07월 27일","46,900","46,450","47,000","46,450","4.75M","0.00%"
"2018년 07월 26일","46,900","46,100","47,000","46,000","7.34M","1.63%"
"2018년 07월 25일","46,150","46,250","46,550","45,900","7.21M","0.00%"
"2018년 07월 24일","46,150","46,350","46,600","45,950","7.92M","-0.75%"
"2018년 07월 23일","46,500","47,100","47,200","46,150","10.81M","-2.00%"
"2018년 07월 22일","47,450","47,450","47,450","47,450","-","0.00%"
"2018년 07월 20일","47,450","47,000","47,600","46,700","10.23M","1.17%"
"2018년 07월 19일","46,900","47,050","47,200","46,600","9.70M","0.75%"
"2018년 07월 18일","46,550","46,700","47,200","46,450","10.88M","1.53%"
"2018년 07월 17일","45,850","46,150","46,200","45,600","8.76M","-0.43%"
"2018년 07월 16일","46,050","46,800","46,800","46,000","7.54M","-0.97%"
"2018년 07월 15일","46,500","46,500","46,500","46,500","-","0.00%"
"2018년 07월 13일","46,500","45,800","46,500","45,750","10.96M","2.20%"
"2018년 07월 12일","45,500","45,900","46,250","45,450","11.78M","-1.09%"
"2018년 07월 11일","46,000","46,400","46,450","45,400","10.82M","-0.65%"
"2018년 07월 10일","46,300","46,200","46,550","46,100","9.27M","1.54%"
"2018년 07월 09일","45,600","45,500","46,100","45,200","11.59M","1.56%"
"2018년 07월 08일","44,900","44,900","44,900","44,900","-","0.00%"
"2018년 07월 06일","44,900","45,500","45,850","44,650","17.78M","-2.29%"
"2018년 07월 05일","45,950","46,100","46,550","45,600","6.91M","-0.65%"
"2018년 07월 04일","46,250","46,700","47,050","46,050","8.13M","0.22%"
"2018년 07월 03일","46,150","45,750","46,450","45,750","10.43M","1.32%"
"2018년 07월 02일","45,550","46,500","47,150","45,500","12.75M","-2.36%"
"2018년 06월 29일","46,650","46,250","47,150","46,200","13.69M","-0.32%"
"2018년 06월 28일","46,800","46,850","47,150","46,600","12.08M","-2.40%"
"2018년 06월 27일","47,950","47,450","48,500","47,000","15.09M","2.02%"
"2018년 06월 26일","47,000","45,900","47,300","45,900","11.14M","0.75%"
"2018년 06월 25일","46,650","47,050","47,050","46,150","9.52M","-1.27%"
"2018년 06월 24일","47,250","47,250","47,250","47,250","-","0.00%"
"2018년 06월 22일","47,250","47,000","47,250","46,200","10.25M","0.43%"
"2018년 06월 21일","47,050","47,900","47,900","47,050","9.98M","0.11%"
"2018년 06월 20일","47,000","47,450","47,600","46,850","11.31M","0.00%"
"2018년 06월 19일","47,000","47,200","47,350","46,500","15.17M","0.86%"
"2018년 06월 18일","46,600","47,600","47,650","46,200","16.62M","-2.20%"
"2018년 06월 17일","47,650","47,650","47,650","47,650","-","0.00%"
"2018년 06월 15일","47,650","48,500","48,700","47,650","16.84M","-1.14%"
"2018년 06월 14일","48,200","49,000","49,000","48,200","19.00M","-2.43%"
"2018년 06월 13일","49,400","49,400","49,400","49,400","-","0.00%"
"2018년 06월 12일","49,400","49,700","49,800","49,250","11.43M","-1.00%"
"2018년 06월 11일","49,900","49,750","50,300","49,350","10.50M","0.50%"
"2018년 06월 10일","49,650","49,650","49,650","49,650","-","0.00%"
"2018년 06월 08일","49,650","50,200","50,400","49,600","16.58M","-1.88%"
"2018년 06월 07일","50,600","51,800","51,800","50,500","13.17M","-1.36%"
"2018년 06월 06일","51,300","51,300","51,300","51,300","-","0.00%"
"2018년 06월 05일","51,300","51,100","51,400","50,400","8.86M","0.39%"
"2018년 06월 04일","51,100","50,800","51,200","50,700","9.29M","-0.39%"
"2018년 06월 03일","51,300","51,300","51,300","51,300","-","0.00%"
"2018년 06월 01일","51,300","50,500","51,700","49,950","12.44M","1.18%"
"2018년 05월 31일","50,700","50,400","50,800","49,850","35.94M","2.42%"
"2018년 05월 30일","49,500","51,300","51,500","49,100","20.20M","-3.51%"
"2018년 05월 29일","51,300","52,200","52,500","51,300","8.43M","-1.91%"
"2018년 05월 28일","52,300","52,500","53,000","52,000","9.75M","-0.76%"
"2018년 05월 27일","52,700","52,700","52,700","52,700","-","0.00%"
"2018년 05월 25일","52,700","51,000","52,800","50,800","15.17M","2.53%"
"2018년 05월 24일","51,400","52,000","52,000","51,100","8.18M","-0.77%"
"2018년 05월 23일","51,800","50,600","52,000","50,400","17.00M","3.60%"
"2018년 05월 22일","50,000","50,000","50,000","50,000","-","0.00%"
"2018년 05월 21일","50,000","49,650","50,200","49,100","8.62M","1.01%"
"2018년 05월 18일","49,500","49,900","49,900","49,350","6.64M","0.20%"
"2018년 05월 17일","49,400","50,300","50,500","49,400","10.30M","-0.90%"
"2018년 05월 16일","49,850","49,200","50,200","49,150","15.24M","1.32%"
"2018년 05월 15일","49,200","50,200","50,400","49,100","17.01M","-1.80%"
"2018년 05월 14일","50,100","51,000","51,100","49,900","14.84M","-2.34%"
"2018년 05월 11일","51,300","52,000","52,200","51,200","10.14M","-0.58%"
"2018년 05월 10일","51,600","51,700","51,700","50,600","13.76M","1.38%"
"2018년 05월 09일","50,900","52,600","52,800","50,900","15.96M","-3.23%"
"2018년 05월 08일","52,600","52,600","53,200","51,900","22.96M","1.35%"
"2018년 05월 07일","51,900","51,900","51,900","51,900","-","0.00%"
"2018년 05월 04일","51,900","53,000","53,900","51,800","39.42M","-2.08%"
"2018년 04월 27일","53,000","53,380","53,640","52,440","28.28M","1.65%"
"2018년 04월 26일","52,140","50,420","52,160","50,400","17.92M","3.45%"
"2018년 04월 25일","50,400","49,220","50,500","49,220","16.55M","-0.12%"
"2018년 04월 24일","50,460","51,840","51,860","50,080","15.70M","-2.77%"
"2018년 04월 23일","51,900","51,000","52,080","51,000","8.85M","0.54%"
"2018년 04월 20일","51,620","51,800","52,260","51,420","11.65M","-2.20%"
"2018년 04월 19일","52,780","52,000","52,980","51,540","17.13M","2.76%"
"2018년 04월 18일","51,360","51,000","51,360","50,580","13.44M","2.76%"
"2018년 04월 17일","49,980","50,240","50,540","49,820","7.76M","-0.72%"
"2018년 04월 16일","50,340","50,320","50,600","49,860","7.69M","1.08%"
"2018년 04월 13일","49,800","49,600","50,180","49,400","10.26M","1.63%"
"2018년 04월 12일","49,000","49,440","49,440","48,880","12.45M","0.29%"
"2018년 04월 11일","48,860","49,900","49,900","48,600","10.03M","-0.04%"
"2018년 04월 10일","48,880","48,540","49,220","48,040","10.93M","-0.65%"
"2018년 04월 09일","49,200","48,260","49,440","48,200","9.88M","1.65%"
"2018년 04월 06일","48,400","48,000","48,580","47,400","10.95M","-0.70%"
"2018년 04월 05일","48,740","47,400","49,380","47,340","13.24M","3.88%"
"2018년 04월 04일","46,920","48,160","48,260","46,920","12.31M","-2.49%"
"2018년 04월 03일","48,120","47,880","48,140","47,280","12.69M","-0.87%"
"2018년 04월 02일","48,540","49,000","49,220","48,500","7.10M","-1.38%"
"2018년 03월 30일","49,220","49,080","49,900","49,080","7.75M","0.37%"
"2018년 03월 29일","49,040","48,700","49,560","48,320","9.69M","0.70%"
"2018년 03월 28일","48,700","49,100","49,100","48,340","15.06M","-2.56%"
"2018년 03월 27일","49,980","50,320","50,460","49,080","11.84M","-0.60%"
"2018년 03월 26일","50,280","49,420","50,280","49,040","10.04M","1.13%"
"2018년 03월 23일","49,720","50,340","50,720","49,600","14.66M","-3.98%"
"2018년 03월 22일","51,780","51,060","51,780","51,040","8.28M","1.41%"
"2018년 03월 21일","51,060","51,780","51,780","51,060","8.33M","-0.27%"
"2018년 03월 20일","51,200","50,700","51,200","50,100","8.08M","0.91%"
"2018년 03월 19일","50,740","50,620","51,340","50,440","8.21M","-0.78%"
"2018년 03월 16일","51,140","51,220","51,420","50,240","12.11M","-0.78%"
"2018년 03월 15일","51,540","52,000","52,020","51,020","8.64M","-0.43%"
"2018년 03월 14일","51,760","51,020","52,000","51,000","12.51M","0.19%"
"2018년 03월 13일","51,660","50,760","51,660","50,360","20.06M","3.86%"
"2018년 03월 12일","49,740","50,560","50,780","49,580","8.64M","0.00%"
"2018년 03월 09일","49,740","49,440","50,540","49,240","14.23M","1.10%"
"2018년 03월 08일","49,200","49,200","49,480","48,080","19.43M","1.19%"
"2018년 03월 07일","48,620","48,200","48,900","47,220","21.20M","3.40%"
"2018년 03월 06일","47,020","45,920","47,100","45,820","15.12M","4.03%"
"2018년 03월 05일","45,200","45,820","46,160","45,080","13.27M","-1.78%"
"2018년 03월 02일","46,020","46,580","46,800","46,000","13.11M","-2.21%"
"2018년 02월 28일","47,060","47,380","48,100","47,000","14.97M","-0.68%"
"2018년 02월 27일","47,380","48,360","48,380","47,380","9.41M","0.00%"
"2018년 02월 26일","47,380","47,280","47,560","47,080","8.20M","0.34%"
"2018년 02월 23일","47,220","46,760","47,800","46,760","12.09M","0.98%"
